ClaimID,CustomerID,ProductID,StoreID,PurchaseDate,ClaimDate,Issue,Status,WarrantyMonths
WC002122,CUST009583,P0510,ST0009,2025-11-27,2026-02-17,Physical damage - screen crack,Replaced,12
WC002663,CUST045965,P0513,ST0024,2025-10-30,2026-02-17,Water damage,Resolved,12
WC002783,CUST011645,P0125,ST0009,2025-11-10,2026-02-17,Charging port not working,Replaced,12
WC002895,CUST013278,P0404,ST0050,2025-03-20,2026-02-17,Network/SIM issue,Resolved,12
WC003019,CUST042515,P0127,ST0023,2025-12-13,2026-02-17,Battery draining fast,Pending Pickup,12
WC005605,CUST012691,P0199,ST0049,2025-05-06,2026-02-17,Network/SIM issue,In Progress,12
WC000732,CUST033543,P0577,ST0050,2025-09-01,2026-02-18,Software update issue,Resolved,12
WC000950,CUST010260,P0432,ST0033,2026-02-17,2026-02-18,Software update issue,In Progress,12
WC001035,CUST019099,P0190,ST0053,2025-03-07,2026-02-18,Charging port not working,Replaced,12
WC001416,CUST005370,P0374,ST0050,2025-06-28,2026-02-18,Charging port not working,Resolved,12
WC002473,CUST028594,P0022,ST0014,2025-03-12,2026-02-18,Network/SIM issue,Pending Pickup,12
WC000185,CUST025582,P0571,ST0007,2026-01-25,2026-02-19,Charging port not working,In Progress,12
WC000611,CUST037151,P0123,ST0008,2024-12-19,2026-02-19,Camera not focusing,Replaced,24
WC001042,CUST003757,P0590,ST0051,2025-10-05,2026-02-19,Overheating during use,Resolved,12
WC002052,CUST032697,P0189,ST0056,2026-02-04,2026-02-19,Battery draining fast,Replaced,12
WC002175,CUST010515,P0216,ST0005,2025-08-23,2026-02-20,Camera not focusing,Replaced,12
WC002578,CUST048102,P0583,ST0030,2025-08-06,2026-02-20,Screen flickering,Resolved,12
WC003999,CUST027610,P0572,ST0056,2025-06-14,2026-02-20,Charging port not working,In Progress,24
WC004188,CUST022666,P0397,ST0013,2026-01-11,2026-02-20,Software update issue,Pending Pickup,12
WC004611,CUST048743,P0102,ST0057,2025-10-06,2026-02-20,Speaker/mic not working,Resolved,12
WC005039,CUST007302,P0184,ST0037,2025-12-21,2026-02-20,Screen flickering,Pending Pickup,12
WC000252,CUST030253,P0418,ST0049,2025-10-30,2026-02-21,Camera not focusing,Rejected - Out of Warranty,12
WC000291,CUST047385,P0145,ST0022,2026-02-01,2026-02-21,Overheating during use,Replaced,12
WC000742,CUST028009,P0177,ST0014,2025-05-23,2026-02-21,Camera not focusing,In Progress,24
WC002903,CUST005627,P0596,ST0046,2025-10-25,2026-02-21,Speaker/mic not working,Replaced,12
WC004099,CUST040685,P0280,ST0042,2024-12-10,2026-02-21,Physical damage - screen crack,In Progress,24
WC004392,CUST004750,P0544,ST0048,2025-12-29,2026-02-21,Software update issue,Rejected - Out of Warranty,12
WC003330,CUST020781,P0564,ST0051,2025-05-17,2026-02-22,Network/SIM issue,Resolved,12
WC004308,CUST035888,P0441,ST0014,2025-07-21,2026-02-22,Overheating during use,Pending Pickup,12
WC004893,CUST023134,P0503,ST0020,2025-05-30,2026-02-22,Speaker/mic not working,Resolved,12
WC005299,CUST003088,P0172,ST0039,2026-01-05,2026-02-22,Camera not focusing,Pending Pickup,12
WC005643,CUST049138,P0481,ST0059,2025-04-02,2026-02-22,Charging port not working,Resolved,12
WC000866,CUST011456,P0438,ST0033,2025-07-19,2026-02-23,Charging port not working,Resolved,12
WC002481,CUST049191,P0280,ST0021,2026-01-18,2026-02-23,Battery draining fast,Resolved,24
WC002626,CUST046194,P0376,ST0030,2025-06-15,2026-02-23,Software update issue,Resolved,12
WC002880,CUST009752,P0284,ST0060,2025-09-20,2026-02-23,Overheating during use,Pending Pickup,12
WC003193,CUST036060,P0035,ST0057,2025-03-04,2026-02-23,Charging port not working,Rejected - Out of Warranty,12
WC004495,CUST037002,P0135,ST0042,2025-11-10,2026-02-23,Software update issue,Resolved,12
WC001332,CUST000730,P0402,ST0056,2025-12-09,2026-02-24,Water damage,In Progress,12
WC001906,CUST029961,P0433,ST0023,2025-10-21,2026-02-24,Speaker/mic not working,Resolved,12
WC003905,CUST031058,P0144,ST0006,2026-01-12,2026-02-24,Water damage,Resolved,12
WC001580,CUST015127,P0287,ST0040,2024-05-30,2026-02-25,Network/SIM issue,Resolved,24
WC002289,CUST034495,P0531,ST0021,2025-03-27,2026-02-25,Screen flickering,Resolved,12
WC002705,CUST030617,P0566,ST0050,2025-10-19,2026-02-25,Charging port not working,In Progress,12
WC002840,CUST036374,P0449,ST0047,2025-05-13,2026-02-25,Network/SIM issue,Resolved,12
WC002983,CUST015166,P0368,ST0019,2025-12-10,2026-02-25,Overheating during use,Pending Pickup,12
WC004019,CUST013834,P0064,ST0055,2025-11-28,2026-02-25,Overheating during use,Pending Pickup,12
WC005492,CUST048751,P0580,ST0001,2025-08-12,2026-02-25,Battery draining fast,Resolved,12
WC005886,CUST047323,P0312,ST0005,2025-08-17,2026-02-25,Battery draining fast,Replaced,12
WC000942,CUST037311,P0264,ST0038,2025-03-30,2026-02-26,Physical damage - screen crack,Replaced,12
WC001153,CUST008788,P0146,ST0048,2025-10-27,2026-02-26,Screen flickering,Resolved,12
WC001748,CUST046691,P0492,ST0052,2025-04-17,2026-02-26,Speaker/mic not working,Replaced,12
WC002828,CUST025903,P0296,ST0023,2025-09-28,2026-02-26,Speaker/mic not working,Pending Pickup,12
WC004065,CUST036301,P0477,ST0056,2025-07-13,2026-02-26,Overheating during use,Pending Pickup,12
WC004212,CUST049972,P0428,ST0002,2026-01-17,2026-02-26,Battery draining fast,Resolved,12
WC004397,CUST016217,P0435,ST0016,2025-09-21,2026-02-26,Physical damage - screen crack,In Progress,12
WC004926,CUST038448,P0595,ST0023,2026-02-01,2026-02-26,Screen flickering,Rejected - Out of Warranty,12
WC005786,CUST033185,P0093,ST0029,2026-02-23,2026-02-26,Physical damage - screen crack,Pending Pickup,12
WC005836,CUST046198,P0355,ST0029,2026-01-14,2026-02-26,Charging port not working,Replaced,12
WC000199,CUST027862,P0147,ST0011,2026-02-19,2026-02-27,Physical damage - screen crack,Pending Pickup,12
WC000359,CUST010276,P0252,ST0012,2025-09-25,2026-02-27,Water damage,Rejected - Out of Warranty,12
WC000627,CUST032074,P0102,ST0028,2025-04-16,2026-02-27,Physical damage - screen crack,Resolved,12
WC000766,CUST038899,P0202,ST0036,2025-03-21,2026-02-27,Screen flickering,In Progress,12
WC002590,CUST004028,P0193,ST0023,2025-10-15,2026-02-27,Charging port not working,Resolved,12
WC002941,CUST022457,P0409,ST0011,2026-01-09,2026-02-27,Overheating during use,In Progress,12
WC003867,CUST031424,P0327,ST0026,2026-01-22,2026-02-27,Water damage,Pending Pickup,12
WC004292,CUST023575,P0308,ST0026,2025-08-29,2026-02-27,Screen flickering,Pending Pickup,12
WC004469,CUST034371,P0122,ST0039,2025-09-26,2026-02-27,Physical damage - screen crack,Pending Pickup,12
WC005271,CUST048001,P0239,ST0032,2025-11-09,2026-02-27,Water damage,Resolved,12
WC002335,CUST042021,P0272,ST0027,2025-05-12,2026-02-28,Physical damage - screen crack,Resolved,12
WC002780,CUST008043,P0219,ST0039,2025-12-02,2026-02-28,Water damage,In Progress,12
WC003185,CUST021239,P0438,ST0043,2025-03-24,2026-02-28,Speaker/mic not working,Resolved,12
WC004488,CUST021380,P0193,ST0009,2025-04-07,2026-02-28,Screen flickering,Resolved,12
WC004695,CUST000299,P0564,ST0050,2025-05-30,2026-02-28,Physical damage - screen crack,Rejected - Out of Warranty,12
WC005140,CUST018889,P0234,ST0023,2025-05-22,2026-02-28,Overheating during use,Resolved,12
WC005524,CUST025799,P0378,ST0028,2025-05-23,2026-02-28,Physical damage - screen crack,Rejected - Out of Warranty,12
WC000092,CUST025662,P0150,ST0021,2025-10-25,2026-03-01,Screen flickering,Resolved,12
WC001312,CUST009273,P0180,ST0003,2025-07-22,2026-03-01,Overheating during use,Resolved,12
WC002351,CUST048883,P0519,ST0040,2025-06-18,2026-03-01,Overheating during use,Replaced,12
WC002627,CUST043275,P0126,ST0016,2025-09-23,2026-03-01,Camera not focusing,Replaced,24
WC004086,CUST032161,P0208,ST0036,2025-08-25,2026-03-01,Charging port not working,Resolved,12
WC004975,CUST029166,P0165,ST0006,2025-12-26,2026-03-01,Camera not focusing,Resolved,12
WC000443,CUST013827,P0180,ST0032,2025-04-15,2026-03-02,Screen flickering,Replaced,12
WC002253,CUST034305,P0351,ST0053,2025-10-29,2026-03-02,Overheating during use,Rejected - Out of Warranty,12
WC002644,CUST005846,P0489,ST0050,2025-01-11,2026-03-02,Screen flickering,Resolved,24
WC002844,CUST020259,P0337,ST0035,2025-11-09,2026-03-02,Physical damage - screen crack,Resolved,12
WC005100,CUST021392,P0294,ST0013,2025-11-19,2026-03-02,Water damage,Replaced,12
WC005171,CUST045096,P0338,ST0015,2025-05-07,2026-03-02,Charging port not working,In Progress,12
WC000230,CUST020056,P0380,ST0033,2025-10-28,2026-03-03,Battery draining fast,Pending Pickup,12
WC001421,CUST047479,P0263,ST0018,2024-09-04,2026-03-03,Water damage,Resolved,24
WC002285,CUST047100,P0107,ST0033,2025-12-05,2026-03-03,Battery draining fast,Resolved,12
WC002416,CUST036424,P0295,ST0002,2025-07-17,2026-03-03,Water damage,Resolved,12
WC002767,CUST014599,P0306,ST0054,2026-01-04,2026-03-03,Physical damage - screen crack,In Progress,12
WC004442,CUST004425,P0245,ST0052,2025-11-26,2026-03-03,Charging port not working,Replaced,12
WC005498,CUST007207,P0108,ST0020,2025-05-03,2026-03-03,Water damage,Pending Pickup,12
WC001712,CUST013946,P0053,ST0003,2024-05-24,2026-03-04,Speaker/mic not working,Resolved,24
WC002433,CUST018438,P0376,ST0008,2025-11-26,2026-03-04,Speaker/mic not working,Pending Pickup,12
WC002988,CUST003734,P0567,ST0006,2025-09-08,2026-03-04,Camera not focusing,Resolved,12
WC004113,CUST017076,P0144,ST0007,2025-06-16,2026-03-04,Charging port not working,Pending Pickup,12
WC001364,CUST021628,P0164,ST0001,2026-03-03,2026-03-05,Camera not focusing,Resolved,12
WC003149,CUST025182,P0172,ST0028,2025-12-29,2026-03-05,Water damage,In Progress,12
WC004396,CUST004387,P0279,ST0054,2025-09-29,2026-03-05,Software update issue,In Progress,12
WC005020,CUST031012,P0419,ST0007,2025-10-23,2026-03-05,Battery draining fast,In Progress,12
WC005805,CUST006357,P0495,ST0001,2026-02-06,2026-03-05,Charging port not working,In Progress,12
WC005909,CUST008890,P0196,ST0043,2026-02-11,2026-03-05,Screen flickering,Replaced,12
WC000134,CUST032910,P0261,ST0010,2025-10-13,2026-03-06,Network/SIM issue,Resolved,12
WC001193,CUST028884,P0479,ST0030,2025-11-13,2026-03-06,Speaker/mic not working,Resolved,12
WC002757,CUST003563,P0235,ST0043,2025-12-03,2026-03-06,Battery draining fast,Resolved,12
WC004053,CUST009735,P0512,ST0041,2026-01-07,2026-03-06,Physical damage - screen crack,Replaced,12
WC004196,CUST036999,P0483,ST0010,2025-04-03,2026-03-06,Physical damage - screen crack,Resolved,24
WC005955,CUST046268,P0485,ST0022,2025-06-02,2026-03-06,Overheating during use,Replaced,12
WC000973,CUST012586,P0225,ST0044,2025-12-23,2026-03-07,Water damage,Replaced,12
WC001787,CUST019769,P0358,ST0051,2026-02-25,2026-03-07,Physical damage - screen crack,Resolved,24
WC002461,CUST047504,P0420,ST0043,2026-01-12,2026-03-07,Screen flickering,Resolved,12
WC003235,CUST026254,P0594,ST0031,2026-01-24,2026-03-07,Network/SIM issue,Rejected - Out of Warranty,12
WC000341,CUST028947,P0489,ST0017,2024-10-04,2026-03-08,Water damage,Resolved,24
WC002273,CUST014427,P0235,ST0023,2025-06-04,2026-03-08,Charging port not working,Resolved,12
WC003642,CUST004452,P0068,ST0056,2026-02-24,2026-03-08,Software update issue,In Progress,12
WC000142,CUST041874,P0222,ST0014,2025-06-20,2026-03-09,Camera not focusing,Pending Pickup,12
WC003716,CUST018418,P0588,ST0037,2025-08-19,2026-03-09,Speaker/mic not working,Rejected - Out of Warranty,12
WC003969,CUST034614,P0194,ST0031,2025-05-19,2026-03-09,Battery draining fast,Resolved,12
WC005214,CUST035324,P0453,ST0059,2025-05-14,2026-03-09,Network/SIM issue,In Progress,12
WC005224,CUST037950,P0529,ST0009,2025-10-06,2026-03-09,Camera not focusing,Resolved,12
WC005667,CUST045674,P0003,ST0020,2026-01-22,2026-03-09,Camera not focusing,Rejected - Out of Warranty,12
WC001199,CUST018368,P0359,ST0039,2025-03-24,2026-03-10,Screen flickering,Resolved,12
WC001403,CUST023849,P0434,ST0023,2025-11-23,2026-03-10,Overheating during use,Rejected - Out of Warranty,12
WC004227,CUST035404,P0454,ST0050,2025-10-02,2026-03-10,Charging port not working,Pending Pickup,12
WC005014,CUST013230,P0279,ST0036,2026-01-01,2026-03-10,Network/SIM issue,Pending Pickup,12
WC001324,CUST036934,P0403,ST0002,2025-07-06,2026-03-11,Overheating during use,In Progress,12
WC002556,CUST034768,P0223,ST0057,2025-08-21,2026-03-11,Water damage,Pending Pickup,12
WC002772,CUST009281,P0222,ST0001,2025-12-08,2026-03-11,Speaker/mic not working,Resolved,12
WC002891,CUST007809,P0583,ST0056,2025-04-11,2026-03-11,Physical damage - screen crack,Resolved,12
WC004627,CUST001346,P0030,ST0011,2025-09-04,2026-03-11,Screen flickering,In Progress,24
WC005060,CUST029862,P0197,ST0046,2025-09-07,2026-03-11,Water damage,In Progress,12
WC005165,CUST040269,P0224,ST0028,2025-05-27,2026-03-11,Charging port not working,Resolved,12
WC000348,CUST042758,P0431,ST0006,2025-08-13,2026-03-12,Software update issue,Resolved,12
WC001423,CUST023715,P0471,ST0046,2025-12-01,2026-03-12,Water damage,Resolved,12
WC001503,CUST030337,P0312,ST0035,2025-03-23,2026-03-12,Physical damage - screen crack,Resolved,12
WC003067,CUST005832,P0139,ST0031,2025-09-27,2026-03-12,Camera not focusing,Resolved,24
WC004180,CUST039004,P0319,ST0014,2025-06-17,2026-03-12,Speaker/mic not working,Pending Pickup,12
WC002617,CUST011950,P0213,ST0011,2025-07-21,2026-03-13,Camera not focusing,Resolved,12
WC003726,CUST042038,P0537,ST0005,2025-03-25,2026-03-13,Network/SIM issue,Resolved,12
WC003872,CUST027294,P0227,ST0002,2025-06-24,2026-03-13,Screen flickering,Resolved,24
WC005120,CUST009591,P0496,ST0059,2025-12-24,2026-03-13,Network/SIM issue,Resolved,12
WC000329,CUST031528,P0589,ST0044,2025-11-10,2026-03-14,Charging port not working,In Progress,12
WC001650,CUST041260,P0169,ST0050,2025-09-25,2026-03-14,Screen flickering,In Progress,12
WC003299,CUST027663,P0338,ST0059,2026-02-13,2026-03-14,Camera not focusing,Pending Pickup,12
WC000141,CUST021265,P0447,ST0050,2026-01-20,2026-03-15,Physical damage - screen crack,In Progress,12
WC000957,CUST031559,P0520,ST0028,2025-09-29,2026-03-15,Screen flickering,Replaced,12
WC002807,CUST041902,P0119,ST0036,2025-04-15,2026-03-15,Screen flickering,Resolved,12
WC002919,CUST002595,P0485,ST0019,2026-01-21,2026-03-15,Battery draining fast,In Progress,12
WC003071,CUST004939,P0132,ST0006,2026-02-11,2026-03-15,Camera not focusing,Pending Pickup,12
WC004177,CUST031593,P0563,ST0030,2024-04-11,2026-03-15,Battery draining fast,Rejected - Out of Warranty,24
WC000236,CUST001246,P0373,ST0010,2025-07-10,2026-03-16,Screen flickering,Resolved,12
WC001205,CUST015007,P0089,ST0012,2026-02-16,2026-03-16,Water damage,Resolved,12
WC001233,CUST035025,P0549,ST0028,2026-02-17,2026-03-16,Water damage,Replaced,12
WC001401,CUST004212,P0587,ST0052,2026-03-04,2026-03-16,Speaker/mic not working,Resolved,12
WC002197,CUST014312,P0364,ST0029,2025-11-25,2026-03-16,Software update issue,Resolved,24
WC002255,CUST003594,P0108,ST0017,2025-08-18,2026-03-16,Software update issue,Resolved,12
WC002802,CUST028370,P0011,ST0025,2025-07-14,2026-03-16,Battery draining fast,Resolved,12
WC003100,CUST032261,P0151,ST0036,2025-06-13,2026-03-16,Water damage,Pending Pickup,12
WC003213,CUST027335,P0229,ST0028,2026-01-13,2026-03-16,Camera not focusing,Pending Pickup,12
WC003489,CUST038780,P0566,ST0050,2025-12-10,2026-03-16,Physical damage - screen crack,Resolved,12
WC003543,CUST006711,P0057,ST0057,2025-12-05,2026-03-16,Screen flickering,Resolved,12
WC004217,CUST034686,P0445,ST0002,2025-05-02,2026-03-16,Physical damage - screen crack,In Progress,12
WC004492,CUST003029,P0143,ST0017,2026-02-06,2026-03-16,Software update issue,Replaced,12
WC005727,CUST049934,P0376,ST0060,2025-09-07,2026-03-16,Software update issue,Replaced,12
WC000168,CUST034183,P0217,ST0051,2025-08-21,2026-03-17,Charging port not working,Resolved,12
WC000579,CUST037248,P0263,ST0045,2026-01-29,2026-03-17,Software update issue,Resolved,24
WC001860,CUST041475,P0532,ST0052,2026-02-08,2026-03-17,Battery draining fast,In Progress,12
WC002900,CUST019415,P0150,ST0058,2025-06-08,2026-03-17,Battery draining fast,In Progress,12
WC003538,CUST034724,P0096,ST0042,2026-02-13,2026-03-17,Overheating during use,In Progress,12
WC003863,CUST026239,P0485,ST0014,2026-03-12,2026-03-17,Camera not focusing,Resolved,12
WC004437,CUST014492,P0499,ST0019,2025-06-13,2026-03-17,Overheating during use,Resolved,12
WC004690,CUST047067,P0555,ST0058,2025-04-22,2026-03-17,Overheating during use,Resolved,12
WC004987,CUST015212,P0454,ST0048,2026-01-28,2026-03-17,Speaker/mic not working,Resolved,12
WC000561,CUST048535,P0534,ST0060,2025-04-04,2026-03-18,Physical damage - screen crack,Resolved,24
WC003627,CUST037064,P0168,ST0022,2025-05-19,2026-03-18,Network/SIM issue,In Progress,12
WC004918,CUST030237,P0071,ST0025,2025-07-17,2026-03-18,Physical damage - screen crack,Resolved,12
WC005072,CUST003096,P0064,ST0018,2026-03-16,2026-03-18,Physical damage - screen crack,In Progress,12
WC001424,CUST000791,P0344,ST0041,2025-11-26,2026-03-19,Screen flickering,Resolved,12
WC001429,CUST033168,P0178,ST0034,2025-08-18,2026-03-19,Overheating during use,Resolved,24
WC002387,CUST021490,P0343,ST0048,2025-08-11,2026-03-19,Camera not focusing,Replaced,24
WC004213,CUST002308,P0073,ST0034,2025-04-16,2026-03-19,Water damage,Resolved,12
WC004325,CUST000371,P0178,ST0040,2024-06-01,2026-03-19,Network/SIM issue,Resolved,24
WC004934,CUST009870,P0593,ST0037,2026-02-09,2026-03-19,Camera not focusing,Resolved,12
WC005876,CUST041162,P0160,ST0041,2025-07-10,2026-03-19,Charging port not working,In Progress,12
WC000313,CUST035951,P0300,ST0032,2025-05-06,2026-03-20,Charging port not working,Resolved,12
WC004634,CUST026855,P0474,ST0045,2026-01-04,2026-03-20,Overheating during use,Replaced,12
WC000705,CUST040749,P0494,ST0058,2026-01-07,2026-03-21,Speaker/mic not working,Rejected - Out of Warranty,12
WC001294,CUST007716,P0350,ST0018,2025-04-19,2026-03-21,Battery draining fast,Rejected - Out of Warranty,12
WC001990,CUST041565,P0123,ST0006,2025-05-18,2026-03-21,Overheating during use,Resolved,24
WC002779,CUST000890,P0034,ST0032,2026-02-23,2026-03-21,Network/SIM issue,Resolved,12
WC004406,CUST000933,P0553,ST0026,2025-12-05,2026-03-21,Software update issue,In Progress,12
WC005430,CUST005743,P0457,ST0029,2026-01-27,2026-03-21,Speaker/mic not working,Replaced,12
WC005530,CUST001559,P0210,ST0010,2025-09-26,2026-03-21,Software update issue,Resolved,12
WC005671,CUST034670,P0246,ST0007,2025-10-28,2026-03-21,Speaker/mic not working,In Progress,12
WC000844,CUST021433,P0116,ST0058,2025-06-12,2026-03-22,Charging port not working,Resolved,12
WC001195,CUST040771,P0218,ST0028,2025-07-25,2026-03-22,Battery draining fast,Resolved,12
WC003046,CUST028259,P0347,ST0036,2026-03-06,2026-03-22,Overheating during use,In Progress,12
WC003924,CUST015579,P0426,ST0022,2025-09-28,2026-03-22,Network/SIM issue,Rejected - Out of Warranty,12
WC005636,CUST011417,P0109,ST0013,2025-09-21,2026-03-22,Screen flickering,Resolved,12
WC000459,CUST048191,P0163,ST0007,2025-07-06,2026-03-23,Speaker/mic not working,Resolved,24
WC000741,CUST026440,P0463,ST0008,2026-02-20,2026-03-23,Overheating during use,Resolved,24
WC001362,CUST004638,P0592,ST0046,2025-07-12,2026-03-24,Speaker/mic not working,Rejected - Out of Warranty,24
WC004012,CUST024478,P0271,ST0008,2026-01-25,2026-03-24,Charging port not working,In Progress,12
